"Issue Key"|"Summary"|"Author"|"Created"|"Field Type"|"Field"|"From"|"From String"|"To"|"To String"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Automation for Jira"|"2023-10-30T16:04:37.124-0500"|"jira"|"assignee"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T16:04:15.256-0500"|"jira"|"status"|"10463"|"Garantía"|"10394"|"In Progress"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:59:22.774-0500"|"jira"|"assignee"|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:59:18.917-0500"|"jira"|"status"|"10394"|"In Progress"|"10463"|"Garantía"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Automation for Jira"|"2023-10-30T15:59:15.277-0500"|"jira"|"assignee"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:59:13.777-0500"|"jira"|"status"|"10436"|"TESTING"|"10394"|"In Progress"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:59:07.575-0500"|"jira"|"assignee"|""|""|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:59:02.980-0500"|"jira"|"status"|"10393"|"To Do"|"10436"|"TESTING"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:58:59.891-0500"|"jira"|"description"|""|""|""|"Revisar porque la información de STR_PERSONA_ID_TUTOR_NK aparece toda en null si antes si aparecia el ID del turor en la FCT_GESTION_BECAS"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:58:57.043-0500"|"jira"|"summary"|""|"16. Revisar la FCT_GESTIÓN_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|""|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:57:39.918-0500"|"jira"|"Attachment"|""|""|"11063"|"MicrosoftTeams-image (9).png"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:57:11.787-0500"|"jira"|"summary"|""|"16. Revisar la FCT_GESTIÓN_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que después de darle actualizar todos los campos me aparecen en null"|""|"16. Revisar la FCT_GESTIÓN_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:56:48.669-0500"|"jira"|"summary"|""|"16. Revisar la FCT_GESTIÓN_BECAS en el campo STR_PERSONA_ID_TUTOR, ya que después de darle actualizar todos los campos me aparecen en null"|""|"16. Revisar la FCT_GESTIÓN_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que después de darle actualizar todos los campos me aparecen en null"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:55:53.651-0500"|"jira"|"summary"|""|"16. Revisar la FCT_GESTIÓN_BECAS nen el campo STR_PERSONA_ID_TUTOR, ya que después de darle actualizar todos los campos me aparecen en null"|""|"16. Revisar la FCT_GESTIÓN_BECAS en el campo STR_PERSONA_ID_TUTOR, ya que después de darle actualizar todos los campos me aparecen en null"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:55:14.846-0500"|"custom"|"Rank"|""|""|""|"Ordenado con mayor prioridad"
"PAFI3-239"|"16. Revisar la FCT_GESTION_BECAS en el campo STR_PERSONA_ID_TUTOR_NK, ya que todos los campos me aparecen en null y antes si aparecia información"|"Erika Molano"|"2023-10-30T15:55:14.639-0500"|"jira"|"IssueParentAssociation"|""|""|"27775"|"27775"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:30:17.241-0500"|"jira"|"summary"|""|"2. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|""|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-27T15:00:23.029-0500"|"jira"|"resolution"|""|""|"10000"|"Done"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-27T15:00:23.029-0500"|"jira"|"status"|"10436"|"TESTING"|"10395"|"Done"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Consultor BM"|"2023-09-27T12:05:51.623-0500"|"jira"|"assignee"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Consultor BM"|"2023-09-27T12:05:18.445-0500"|"jira"|"status"|"10393"|"To Do"|"10436"|"TESTING"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-14T16:14:36.385-0500"|"jira"|"summary"|""|"2. Falta DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|""|"2. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-14T12:45:39.466-0500"|"jira"|"summary"|""|"Falta DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|""|"2. Falta DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-14T11:30:32.116-0500"|"jira"|"assignee"|""|""|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-14T11:12:32.087-0500"|"jira"|"description"|""|""|""|"Es necesario tener la unidad académica o administrativa para poder agregar el filtro  UNIDAD_ACADEMICA

!image-20230914-161150.png|width=1366,height=768!"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-14T11:11:02.596-0500"|"custom"|"Rank"|""|""|""|"Ordenado con mayor prioridad"
"PAFI3-197"|"15. Agregar DIM_UNIDAD_ACADEMICA en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-14T11:11:02.371-0500"|"jira"|"IssueParentAssociation"|""|""|"27775"|"27775"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"jeison.guarin"|"2024-03-19T16:10:31.832-0500"|"jira"|"resolution"|""|""|"10000"|"Done"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"jeison.guarin"|"2024-03-19T16:10:31.832-0500"|"jira"|"status"|"10436"|"TESTING"|"10395"|"Done"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"jeison.guarin"|"2024-03-12T16:56:01.484-0500"|"jira"|"assignee"|"5e67ac4f2a0bb00ce033d332"|"Sebastián Alfonso Aguilar"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2024-02-19T15:27:44.762-0500"|"jira"|"assignee"|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"|"5e67ac4f2a0bb00ce033d332"|"Sebastián Alfonso Aguilar"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2023-09-28T19:29:46.467-0500"|"jira"|"summary"|""|"1. Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|""|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Consultor BM"|"2023-09-27T12:05:56.983-0500"|"jira"|"assignee"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Consultor BM"|"2023-09-27T12:05:20.208-0500"|"jira"|"status"|"10393"|"To Do"|"10436"|"TESTING"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2023-09-14T12:45:35.452-0500"|"jira"|"summary"|""|"Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|""|"1. Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2023-09-14T12:45:35.406-0500"|"jira"|"summary"|""|"Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|""|"1. Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2023-09-11T10:43:06.697-0500"|"jira"|"summary"|""|"Para el modelo de horas beca revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1"|""|"Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2023-09-11T10:42:22.438-0500"|"jira"|"summary"|""|"Revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1"|""|"Para el modelo de horas beca revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2023-09-11T10:41:31.133-0500"|"jira"|"assignee"|""|""|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2023-09-11T10:41:27.137-0500"|"jira"|"description"|""|""|""|"Al crear una tabla me di cuenta que no me aparecen datos de tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta el 2023-1

!image-20230911-153950.png|width=1366,height=768!"
"PAFI3-196"|"14 Para el modelo de horas beca(PU_BU_EVALUACIÓN_BECARIO) revisar porque no aparecen información en tipo de convocatoria ni descripción de convocatoria después del periodo 2017-1 hasta 2023-1"|"Erika Molano"|"2023-09-11T10:39:22.479-0500"|"jira"|"IssueParentAssociation"|""|""|"27775"|"27775"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:29:25.776-0500"|"jira"|"summary"|""|"Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|""|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:29:11.366-0500"|"jira"|"summary"|""|"(REPITADO-ELIMINAR) Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|""|"Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:27:41.523-0500"|"jira"|"summary"|""|"(RECHAZADO-ELIMINAR) Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|""|"(REPITADO-ELIMINAR) Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:27:31.830-0500"|"jira"|"summary"|""|"15. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|""|"(RECHAZADO-ELIMINAR) Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:07:42.131-0500"|"jira"|"IssueParentAssociation"|""|""|"27775"|"27775"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:07:42.105-0500"|"jira"|"IssueParentAssociation"|"27755"|"27755"|""|""
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:06:18.844-0500"|"jira"|"summary"|""|"15. Agregar SEMESTRE_ACADÉMICO en FCT_CONVOCATORIA_BECAS"|""|"15. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:05:59.578-0500"|"jira"|"summary"|""|"15. "|""|"15. Agregar SEMESTRE_ACADÉMICO en FCT_CONVOCATORIA_BECAS"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-28T19:05:34.978-0500"|"jira"|"summary"|""|"15. En PU_BU_CONVOCATORIA_BECA falta agregar el UBICACIÓN_SEMESTRAL"|""|"15. "
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-27T16:04:19.779-0500"|"jira"|"resolution"|""|""|"10000"|"Done"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-09-27T16:04:19.779-0500"|"jira"|"status"|"10394"|"In Progress"|"10395"|"Done"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Consultor BM"|"2023-09-18T08:11:11.294-0500"|"jira"|"assignee"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-08-25T17:51:08.812-0500"|"jira"|"assignee"|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Automation for Jira"|"2023-08-25T17:51:08.014-0500"|"jira"|"assignee"|""|""|"712020:926036c7-a23b-44bd-9e07-58ab1a5a819e"|"Erika Molano"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-08-25T17:51:06.805-0500"|"jira"|"status"|"10393"|"To Do"|"10394"|"In Progress"
"PAFI3-193"|"13. Agregar SEMESTRE_ACADÉMICO en FCT_GESTIÓN_BECAS"|"Erika Molano"|"2023-08-25T17:50:26.905-0500"|"jira"|"summary"|""|"14. En PU_BU_CONVOCATORIA_BECA falta agregar el UBICACIÓN_SEMESTRAL"|""|"15. En PU_BU_CONVOCATORIA_BECA falta agregar el UBICACIÓN_SEMESTRAL"
